taxa,bay,month,day,year,abund,male,female,repro,eph,density,volume,mean_temp_C,temp_var,conductivity,pH,hydro_days,soil,canopy,area_ha,sample_date,species,genus,family,order,class,phylum,ID_specificity,broad_group,general_diet,functional_feeding_group,diet_specifics,diet_internet_source,size_mm,size_source
Daphnia laevis,7,4,20,2010,1,0,0,0,0,0.22,4633.849,10.2,20,31.08,5.21,196,terrace,forrested,2.51,4/20/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,44,5,14,2009,1,0,0,0,0,0.49,2042.035,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,5/14/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,10,7,2010,7,0,0,0,0,1.44,4869.469,10.3,20.5,41.58,5.55,365,upland,open,5.26,10/7/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,1,22,2009,1,0,0,0,0,0.42,2356.194,10.3,20.5,41.58,5.55,365,upland,open,5.26,1/22/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,4,3,26,2009,17,0,0,7,0,5.28,3220.132,10,14.5,40.76,5.58,211,upland,forrested,1.29,3/26/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,41,10,7,2010,953,0,0,136,0,293.04,6400.995,8.6,5.7,60.39,5.53,294.5,upland,forrested,0.12,10/7/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,3,3,30,2010,815,60,0,110,119,133.28,12252.212,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,3/30/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,41,5,11,2010,71,0,0,4,0,17.96,8717.92,8.6,5.7,60.39,5.53,294.5,upland,forrested,0.12,5/11/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,25,6,16,2010,1,0,0,0,0,0.98,1021.018,10.6,21.5,43.16,4.78,224.5,terrace,forrested,1.01,6/16/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,8,19,2009,3,0,0,0,0,1.19,2513.274,10.3,20.5,41.58,5.55,365,upland,open,5.26,8/19/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,4,4,9,2009,194,0,0,28,0,56.67,6990.043,10,14.5,40.76,5.58,211,upland,forrested,1.29,4/9/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,4,1,13,2010,2,0,0,0,0,0.34,5890.486,10,14.5,40.76,5.58,211,upland,forrested,1.29,1/13/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,25,3,30,2010,1,0,0,0,0,0.18,5497.787,10.6,21.5,43.16,4.78,224.5,terrace,forrested,1.01,3/30/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,44,5,31,2010,229,0,0,22,0,92.37,4633.849,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,5/31/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,3,2,11,2009,6,0,0,1,0,1.44,4162.61,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,2/11/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,4,30,2009,1,0,0,0,0,0.25,4005.531,10.3,20.5,41.58,5.55,365,upland,open,5.26,4/30/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,12,29,2009,54,0,0,12,0,10,8560.84,10.3,20.5,41.58,5.55,365,upland,open,5.26,12/29/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,7,14,2010,6,0,0,1,0,1.95,8325.22,10.3,20.5,41.58,5.55,365,upland,open,5.26,7/14/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,44,4,2,2009,7,0,0,0,0,2.51,5537.057,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,4/2/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,9,7,8,2009,1,0,0,0,0,0.58,1727.876,9.5,11.6,53.04,4.47,245.5,terrace,open,1.74,7/8/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,41,4,2,2009,19,0,0,0,0,10.36,3691.371,8.6,5.7,60.39,5.53,294.5,upland,forrested,0.12,4/2/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,78,4,14,2010,11,0,0,0,0,1.73,6361.725,12.6,20.5,29.17,4.91,365,sand,open,4.01,4/14/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,4,2,10,2010,54,0,0,1,0,9.36,11545.353,10,14.5,40.76,5.58,211,upland,forrested,1.29,2/10/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,3,1,29,2009,3,0,0,0,0,1.43,6126.106,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,1/29/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,11,9,2,2010,303,0,0,22,0,0,NA,10,14.7,33.69,5.23,281,terrace,open,0.77,9/2/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,1,6,2010,79,0,0,7,0,16.25,9660.398,10.3,20.5,41.58,5.55,365,upland,open,5.26,1/6/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,41,4,14,2010,549,1,0,72,14,103.41,6597.345,8.6,5.7,60.39,5.53,294.5,upland,forrested,0.12,4/14/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,41,12,29,2009,2,0,0,0,0,0.23,8560.84,8.6,5.7,60.39,5.53,294.5,upland,forrested,0.12,12/29/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,44,2,17,2010,9,0,0,1,0,1.31,12566.37,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,2/17/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,2,11,2009,24,0,0,3,0,5.74,9660.398,10.3,20.5,41.58,5.55,365,upland,open,5.26,2/11/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,4,4,23,2009,207,0,0,11,6,44.44,9267.698,10,14.5,40.76,5.58,211,upland,forrested,1.29,4/23/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,4,3,11,2009,4,0,0,0,0,1.5,2670.354,10,14.5,40.76,5.58,211,upland,forrested,1.29,3/11/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,44,3,4,2010,19,0,0,3,0,3.27,11231.194,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,3/4/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,4,4,20,2010,769,0,0,112,11,157.7,10210.176,10,14.5,40.76,5.58,211,upland,forrested,1.29,4/20/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,44,6,11,2009,4,0,0,1,0,0,NA,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,6/11/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,3,12,2,2009,3,0,0,0,0,1.14,5262.168,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,12/2/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,4,7,2,2009,4,0,0,1,0,2.31,1727.876,10,14.5,40.76,5.58,211,upland,forrested,1.29,7/2/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,41,8,26,2010,1,0,0,0,0,0.25,4044.801,8.6,5.7,60.39,5.53,294.5,upland,forrested,0.12,8/26/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,41,5,25,2010,92,0,0,6,0,44.63,6283.185,8.6,5.7,60.39,5.53,294.5,upland,forrested,0.12,5/25/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,3,31,2010,162,0,0,18,0,23.4,13430.309,10.3,20.5,41.58,5.55,365,upland,open,5.26,3/31/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,3,2,18,2009,30,0,0,3,0,6.68,6990.043,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,2/18/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,12,15,2009,33,0,0,5,0,9.24,6361.725,10.3,20.5,41.58,5.55,365,upland,open,5.26,12/15/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,6,25,2009,8,0,0,1,0,2.17,3691.371,10.3,20.5,41.58,5.55,365,upland,open,5.26,6/25/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,44,4,28,2010,129,0,0,12,0,25.44,9974.557,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,4/28/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,4,7,7,2010,21,0,0,1,0,14.85,1413.717,10,14.5,40.76,5.58,211,upland,forrested,1.29,7/7/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,8,11,2010,3,0,0,0,0,0.51,5851.216,10.3,20.5,41.58,5.55,365,upland,open,5.26,8/11/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,25,5,30,2010,8,0,0,0,0,4.74,3180.863,10.6,21.5,43.16,4.78,224.5,terrace,forrested,1.01,5/30/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,4,14,2010,32,0,0,1,0,6.36,11938.052,10.3,20.5,41.58,5.55,365,upland,open,5.26,4/14/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,4,16,2009,26,0,0,0,0,5.61,4633.849,10.3,20.5,41.58,5.55,365,upland,open,5.26,4/16/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,79,4,28,2010,11,0,0,2,0,3.79,2905.973,10.3,20.1,27.81,4.93,170,sand,open,0.49,4/28/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,41,5,28,2009,140,0,0,13,2,32.36,10602.875,8.6,5.7,60.39,5.53,294.5,upland,forrested,0.12,5/28/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,9,16,2009,1,0,0,0,0,0.39,2591.814,10.3,20.5,41.58,5.55,365,upland,open,5.26,9/16/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,41,2,17,2010,2,0,0,0,0,0.35,5733.407,8.6,5.7,60.39,5.53,294.5,upland,forrested,0.12,2/17/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,5,11,2010,2,0,0,0,0,0.4,10367.255,10.3,20.5,41.58,5.55,365,upland,open,5.26,5/11/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,2,3,2010,99,0,0,20,0,18.89,10131.637,10.3,20.5,41.58,5.55,365,upland,open,5.26,2/3/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,12,28,2010,53,0,0,20,0,14.23,5537.057,10.3,20.5,41.58,5.55,365,upland,open,5.26,12/28/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,41,4,30,2009,598,12,0,25,61,100.82,11545.353,8.6,5.7,60.39,5.53,294.5,upland,forrested,0.12,4/30/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,41,8,11,2010,1764,0,0,148,0,504.65,8207.411,8.6,5.7,60.39,5.53,294.5,upland,forrested,0.12,8/11/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,11,8,17,2010,3,0,0,1,0,1.78,1688.606,10,14.7,33.69,5.23,281,terrace,open,0.77,8/17/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,3,2,17,2010,67,0,0,2,0,25.83,10131.636,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,2/17/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,4,2,2009,11,0,0,1,0,2.5,4398.23,10.3,20.5,41.58,5.55,365,upland,open,5.26,4/2/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,4,1,22,2009,16,0,0,7,0,5.51,2905.973,10,14.5,40.76,5.58,211,upland,forrested,1.29,1/22/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,78,3,4,2010,5,0,0,1,0,0.74,6754.424,12.6,20.5,29.17,4.91,365,sand,open,4.01,3/4/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,44,3,17,2010,79,0,0,10,0,11.62,13351.768,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,3/17/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,44,2,3,2010,1,0,0,0,0,0.15,6597.345,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,2/3/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,25,5,5,2010,6,0,0,0,0,1.47,4084.07,10.6,21.5,43.16,4.78,224.5,terrace,forrested,1.01,5/5/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,40,5,31,2010,7,0,0,2,0,1.88,9110.619,10.3,20.5,41.58,5.55,365,upland,open,5.26,5/31/10,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,41,1,22,2009,1,0,0,0,0,0.4,2513.274,8.6,5.7,60.39,5.53,294.5,upland,forrested,0.12,1/22/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,3,3,19,2009,12,0,0,5,0,2.21,5419.247,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,3/19/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
Daphnia laevis,44,4,16,2009,137,0,0,16,0,37.11,3691.371,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,4/16/09,laevis,Daphnia,Daphniidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus",Eskinazi-Sant'Anna et al 2002,1.5,UNH Image based key to NA zooplankton - Aliberti et al.
